business_id,review_count,stars,state
YUjiBKnlvfLkjFmUCqZf6A,22,4.5,WI
Fw6-Sturc0Z9ZJlkPO_Gxw,19,4.5,OH
6J_0rYlC04QF3e0Onjtg0A,6,2.5,OH
crFb3X-Kz0gLnoiSqg_dvg,13,3.5,OH
LWWT__tpo7TzQRDQliApaQ,11,3.5,AZ
DGDBFpZk-NIvah4M7MtDDg,8,3.0,NV
Xl9-djKxJjoHvfTdqfcE7w,3,4.5,QC
Pccg1shSg7RQAXedGHft1Q,10,2.5,PA
Nc7-nyG_RzXrEqBuxihcgQ,454,3.5,AZ
OJUTch0E4ZLtN8hQH2oFYg,82,3.5,QC
2_cGoG9OtByzoVF2UpMwNw,3,3.5,QC
6xHAfmlqlpjm9retP20woQ,107,2.5,AZ
mREhsiayA3gmVz1R99ePbQ,6,3.5,QC
zCqpHq-eDSRqXn9VBtoVcQ,11,4.0,ON
C3PVq7UpeHd6nz1_e-AtkA,158,3.5,ON
JGM-SxW_vayu0fBch-U2FQ,26,2.0,NV
9Syf2IB98QdSaMSVK8yFPg,9,4.5,OH
BHTWG6p3FsnnlCGMotvuAQ,25,4.0,QC
8LTuK56nr0gMEKdkIVLNlg,4,3.0,QC
4YKU46PNs-wCi3TAafrRaQ,88,3.5,AZ
zIyqiWYKrCvAdGeWXXBxFw,32,4.0,ON
nlrUUtIO0s0a6umCE55prA,18,4.0,OH
ZrctfEQ2e8Jn1VWNYzIrSA,6,4.5,ON
KMNr-4ygvoqmDpxFiocwSw,41,3.5,ON
-5NXoZeGBdx3Bdk70tuyCw,71,4.0,IL
YxwxKqemcKwV4vIQXhVv_w,274,4.5,NC
5CJOaZc8Muu8WothauxQ4g,120,4.0,NV
2alo9GzeOsbg4jeKYFQmxQ,91,3.5,OH
hEtb2D81MtRfKuAd1FdV6w,52,4.0,OH
1_1tBodx57a2r1zvD0pQMw,115,4.5,AZ
NLHDJkLStHnuG-VF_b2kpA,3,1.0,OH
JT9krwpag1O4YRjJy_ZA6Q,31,2.0,AZ
a11zyJN_ue0CQ_bjoeke-w,307,4.0,AZ
0_aeYE2-VbsZts_UpILgDw,1558,4.0,NV
KBQcNy9k9G8_a5WtrVGH8w,34,3.0,ON
jx7Feeu-pEMHjwdmgBcdHg,15,3.5,ON
HML9ElO3X20nYOX_l8mwBg,3,4.5,ON
ovDJVNGV0AYCvnnWJoP1WQ,18,3.5,AZ
mRQ4VE74i8EYJTHsZExaZw,7,4.0,OH
wUPoQpzy_LKWMO_pgBgkBg,435,3.5,AZ
XQ0RIDqgnkXueL6y1CY3Cg,4,2.0,OH
dchNeTQHfK4wP45gYkrJqw,27,3.0,NC
Hhjj_p3vz6oxvwZNwg5uqA,10,3.5,QC
Tiu3iRXMlzEEI6Epp3I8lg,5,5.0,IL
zsdcQyNJRP553oHEItm1iQ,8,3.0,PA
qd7KHsn4B4q3CqNw-yxOWQ,28,4.0,WI
q4N8XvZfK1EuIZWl9QRjgw,5,2.5,OH
Zs3Al58jCWkEDBbqc5M9Aw,9,5.0,ON
zWVGT1UptltVVIc4DX9D1Q,12,4.0,ON
aylmrtz1AaFQTeM62cul0Q,74,3.0,OH
qSiKisj5b7nhG_NzoGEzew,60,5.0,OH
5cWPgytHCuPq0poBz7r5sw,4,3.0,PA
wX1ORSDKPkA5ftE7F6UONw,785,4.5,NV
vDhifJNAtVFGjqJM5hFQkg,294,2.5,NV
K8md000ZZrGywrvmKkQdQg,14,4.0,AB
TLZc69bI7rRhnN0kRTCyXA,4,3.5,ON
h7-JSWAJwFPZXwdoN1MQpg,30,5.0,OH
XsSgv3vBOyOBXn3Co8EVIg,735,4.5,NV
Os1NdWfFCpz9FWa4gDOLRw,228,4.0,AZ
iAD5r5vNOzc1AP6UA5yFiQ,153,3.5,NC
lDFSx3D5AKfza3GjpPV6BA,18,4.5,AB
7ZxrOswlktFjsLu90u-kvA,29,3.5,AB
FQq3yB79K40ya6dNjIqaBg,4,2.0,QC
1lujZNJqP5s966L0PRmRrg,11,2.5,WI
-3oxnPPPU3YoxO9M1I2idg,125,4.0,AZ
gHoP4eJimaMltfUlp6EP4Q,413,4.0,NV
R1ZZk5dR-INpaHw7imNLHg,161,4.0,AZ
QR3kNmPDia-vV_fOxgaQKQ,9,3.5,AB
3vUkZneZPILK509hwQCBfg,10,5.0,ON
SaCZIOra8E5C9QMjzDsuNQ,5,3.5,NC
glVr3rLMHVBLONg3_n7_XA,16,4.0,OH
R_vxWn7iZNGZWP4FK8uJFw,14,4.5,AB
vmQKPYE46edrPQDc1vBMDA,14,4.0,ON
TDX_gAymLPqIBijmhfNtpA,4,5.0,QC
oi5BvNYKud9bGC74XcnwEA,47,3.5,ON
GbcFCQp9VmgMaW_jaMAq_Q,106,2.5,PA
fbj1rnSUyBqfplo0hJM6Zg,16,4.0,AZ
Yqu3km0WcFRdUdrKan-LZA,79,3.5,ON
SeQXxtKhqgr5SHw4VIjaLw,71,3.0,ON
7N3MyhBXZxT7vK9bvH0lfg,48,2.5,AZ
iVjdx8diR4cKvtqjcINQ7A,57,2.5,AZ
LBHYAEi8GvbSj6GQ54bA4w,6,2.5,ON
pUR0xuSxB-_Wcu_WXDmURQ,9,3.0,ON
Eqk8ol1gC5-kwMRS7nA75Q,6,1.5,NC
MkITdtEYh1ocu7uCJ9R4cA,5,2.0,OH
khXRwuslAgvZ8PkqCgiBKw,119,4.0,NV
bffQssCZ-KpA_PPIu6Vysg,25,2.5,NV
vmT1fe7ylbmDVjZimyFcTQ,15,3.5,QC
AP9vhzzu0H-ZOxyEStlegQ,17,3.5,ON
HGXAq1gGFBchML1PffQNnQ,7,4.0,PA
s9KxZY47jt2FiDpNm9qI4A,7,4.5,AZ
5Hu5StOBGtxFhgV0OSkPSA,46,3.0,WI
4cgzrosBI5IjwG3S5aMvIw,6,3.5,ON
aQfNlf9j9QreSlbsacIXXQ,12,3.0,QC
zgGoxOsThXKAcs2lAgC9yg,577,3.5,AZ
3lbDMeEaI1Anq1oW-ZggCA,20,4.0,ON
vfxgy-NJlpd6mrMTZTMSBg,22,4.0,ON
jF3sWSqa-6TyROZgSUGrIw,60,3.0,ON
EnKpL0rRg1MTTKncmxbnMA,8,2.0,ON
E79x4OB0G2BaSPytwDDCRg,8,3.0,QC
uYY6cZmWLKYltbDkHcpkrA,4,2.0,OH
QWiTMOFKI8RVYqU8_Z_oNA,8,2.5,NC
imkuIUCjNwqlTj6swv7lmQ,7,3.5,QC
luJ2N0iMnfmqmj4ksl58HA,6,2.5,ON
8acAXGC76yeHrk1iGYN0cg,6,3.5,ON
9oFUULQfMMrNJqFbX_2-Qg,6,2.5,OH
zbdUUR3SMPnA-HP0hmkk7Q,8,3.5,OH
JjkwArNO6OnCkwBemZzyNA,52,3.5,NC
vuqGbDMcRwLTFntf9guD0Q,3,3.5,OH
pXQV_vlMtQt---3W_do9Zg,60,4.0,NV
-01XupAWZEXbdNbxNg5mEg,126,3.5,AZ
5x6rki4wE7nxFzVnZTrhyw,25,3.0,PA
fIBrbhvU9T2PZuch_wBK_g,7,3.5,ON
arGo97Zk7YoHbFGKDFUFKg,8,3.5,PA
Ijw0d-2wTcsciDesjCVgsA,104,3.5,AZ
U00_w-9WRddd5R_RGdzA0A,28,4.0,NV
hrrPxT846kLGs7ehEtLmRg,42,4.0,ON
KUIzGuOo6fw2cRAdgFhmew,27,3.5,AZ
Q5wxMC9AB9rjaAu1tROpOA,19,4.5,PA
XDBup2mt8sp0UadZdooDJg,8,4.0,ON
yNF9FqGJIJGqKmQfYALr_Q,22,2.5,AZ
qmd7qiygopG67rxb_3190A,3,4.5,NC
gPa_C5oQRvoiwQU6DuWS8A,43,4.5,AZ
dSzM0TemTY_fgOwYnjN5VQ,7,3.5,ON
aqrTv6QiU0J9Sxm_T--c5g,240,4.0,AZ
dWrezcuIAO-Ckx1W0gu5jg,390,4.0,NV
TrCiLMGy_bxbeAQcuSSUeQ,45,2.5,PA
fDHXMT9xbclFP32_ekmAiA,3,2.0,WI
mzvOKS2QFKGIMFdLusbjQg,83,4.0,AZ
w_bgAqgWj41aD3vph3wm8w,35,2.5,NC
C2OHXyTqq5nKvU4yPCJ20w,5,4.0,QC
NfYA4ntbt1CeqmzrSipVpg,100,4.0,OH
cKGseZ_4MX1wJgZIo5ZGrg,4,4.5,ON
BiIybv8b9to3i01SiY_6xQ,16,2.0,OH
78TC3sZSYBzBsSJ0z5pyhw,131,2.5,NV
-bVpSr0gfct_Rka_AWZYAw,4,2.0,NV
n-m449doCYEPAb5ux3dmVg,12,3.0,AZ
xomRWgUrcq2ESC6oBwrfbA,18,2.5,AB
5TPyzmhr3TKyWkPfzm01wA,32,3.0,IL
jtKyM60DLunW7AVNZwSIFg,5,3.0,AB
6YC6CsXRrmPv_iwfvc9onA,13,2.5,OH
kUQwaqwxKlScAQNhRx2_2w,323,3.5,NV
DTzkUTH90xMMJ3CVhcUZwA,84,2.5,NV
f5hKCevF_qoC3tWkQHUS9w,36,2.0,AZ
iCBpxwx6kWJRcbVOqXkYyA,9,2.0,ON
_LNVUUb8bTvOxfUNABf0xA,6,3.0,AZ
OYaL_-uxBCgrE94uNQ4VCA,156,4.0,NV
O5_CKNQOmtRHY_CjOB6XYA,68,4.0,ON
SsR3VcY5HYhn_R5pXgx-MA,10,3.5,SC
KHmybW7WCjCem2EaChL7xQ,8,3.0,QC
UZDoRmJzWquqy7jstth1FA,4,2.0,NV
wPxQQbwXfqnJEMirpwcPnw,3,3.5,ON
LzK_0z9OoG1NBaTq16MrUA,3,3.5,IL
fUaK9qAu3n8xVXaKn7BDJQ,3,2.5,OH
K0xJTPQR3UZ4eDsL940yfg,3,1.5,NV
M-qtsg3fVoG6sWBrDz4-6w,78,3.0,PA
Bo8hpmBWPWHOv6cEEF7ueg,22,3.0,NV
FOF4Fvgc8siuzT7oqJzZYg,217,4.5,AZ
N7Zl22b_aKInhQbmgSUkSA,13,4.0,QC
gQ37eH1H-lobmfkEJArq9g,18,4.0,PA
VjruIkF5WVJjUPQtwvRgeg,19,4.5,AB
KBSUpQVY_hSudz7796wIJQ,10,4.5,OH
pqsNkM5pgbio1x-2HQoefw,250,3.5,PA
cRQCPnhzfgFaiJUCWWAI5A,4,3.0,ON
YSUcHqlKMPHHJ_cTrqtNrA,85,3.0,ON
G4EBHnNSTWsnqTzxdiv5VQ,34,1.5,PA
8cQc0BRbkSDSkLn6oFw3mw,394,4.0,AZ
ES8JP18I4sz72HEAWjk_KQ,19,2.5,ON
OzhQsMgVIBBYWJtaVIGScg,15,3.0,ON
RC2qzj0fTyUaeDtOHfNmkA,4,3.0,QC
hae-WXjM1ziBKfQhSP0Eqw,9,4.0,ON
5mmF-H_4emxvultbneKFWQ,56,4.0,AZ
v84O7YwkMuwIH8xReJ0xYg,11,2.5,PA
BnMnAotMjCw7mYlYFZgCvQ,47,4.0,PA
toYzcHwL9ueu1cPfjnAL9A,39,3.0,ON
7m0SawviknWDpUlmtZLrQg,4,2.0,ON
pGu7YwnkIueer-3r3pkQdg,62,3.0,OH
ZPwhlE8KXUruDnm85TukKw,36,4.0,AZ
UGhkyixEmvmh5chgb4VshA,7,2.0,ON
gc4IkXZ3l7Lcmswcht-_ig,3,2.5,PA
eMP3ffj6Zr7o3tY2G6EgSQ,6,2.0,ON
Oy228reHc1KcnY7qiyW9Rg,28,3.0,PA
HNQzWfhR8kIgTsoxLKCcSw,72,4.0,QC
Xw2o0GKWxDRMFPR0a4IOoQ,14,3.5,AZ
Dwbjw0039_7fBsNZ9CXF4Q,4,3.0,OH
1qYCUtw6_ehv7u_FxiE8IA,105,4.5,PA
N20Z6CmL1ZnCHYd2aojRyQ,31,3.5,ON
H9QvGwjFPnUULD0y8i7FkQ,110,3.5,NC
6sqqGMTSQTC3Ao3VZrkxRA,20,4.0,ON
zfDBAyCBPwvcK7ttj2f9sQ,8,4.0,ON
RPO5ISR18Xllgk9ahdPepA,405,4.0,AZ
-CxNhGa-yskzfrTP9GX6zA,7,2.5,WI
fYuLNG55bRRHyJ7QIMM49Q,7,3.0,NC
uUIYh3iKyYKzbhl7ORYxVA,18,2.0,AZ
SkjO4uWLRg4NF198ybX4DQ,3,3.5,ON
CO8MpD1bSkBPArXKBKkIfA,160,3.5,AZ
4PINzgssH9dDbw36jofi_Q,20,2.5,ON
Y5Uon-0OaxDZNgFcyAQCfg,31,3.5,AB
MYCrFbGo2-ZiEYqpwiKsrw,56,4.0,ON
rziLQ_IrRbZMPb3QxCIWUA,5,3.0,WI
Oum8ZRK1ch6jZlf0R09HcA,23,3.0,AZ
6XPyTeqJPMt6lBr7xTL10A,3,2.5,AB
NRn6yqCq3yAh7NtKBt79xQ,181,3.0,NV
-NfdQz7Pesvthek59uGl8Q,28,2.0,AZ
4z-QW_f3RwCAxHB5fd58TA,84,3.0,AZ
a1Yv522_ZOG0sGNV4EvWww,32,4.5,AB
S4QVuwfzn9T2-torVnW37A,28,2.0,ON
Fn_IxcCtZl1EoS81sq_s9w,160,3.5,AZ
x96SxIclNKmAgTEjQbkhxg,70,3.5,OH
Y1DQ30PJO3ITEceJUAF0PA,4,3.0,ON
rXFWFQkE3GDpxceenHvJXA,7,4.5,QC
Axz55vNN-HHUeXpSOodbeg,84,4.0,QC
uI2lQHqS1Pkh1-EzgeD-ww,79,2.5,NV
-Mm4YqCDM5CqSDDh7HI6Zw,38,4.0,OH
2XHQdSM_FvQ7-PUUKaNDCw,20,2.0,QC
02AVQHu7QOpfa0Mz--DQQg,62,4.0,OH
qu3yud9gNrCDum4Bku5Jlg,3,3.5,AB
8yuiiWDfq3yJI6qpa99A1w,3,5.0,AZ
mh0W_S1ayoQQV2dHzZdMzQ,6,4.0,QC
ZCO1NEVELMvMpfGDxC7BZQ,17,3.5,ON
CgCkOG9Z5gCO3fgq-ficpQ,191,4.0,NC
SwOmVhXZa5kvyTp53rUwKg,25,4.0,OH
3q8MtOEIJ6nC7kVv_8Mfgw,24,3.0,ON
2MiDnjmAK9lu4vX_23vpFQ,3,3.5,OH
DHa-YDvcs_0LeOT9ojUQWw,34,4.5,NV
4qnE3AqOo-gCcckCmEliuA,10,2.5,OH
ttCvYknuofQcSiDebuR4ZQ,16,3.5,ON
F44RugAixD4yauHlTGXGug,255,3.5,PA
WDIlSjqtRZdFkE3Sv2v0Iw,57,2.5,AZ
uP_mkj1Z3aQ3MY2oNgId3Q,26,3.5,AZ
rwKSKNRKXVERaltnjVltEA,26,3.5,OH
JB065aFyfEl8mRAIUT0b8g,58,3.5,ON
PnHSLvW8W6kHaHyzq1cacg,45,3.5,AZ
_KaMPsrR7VMlQ-Dv2VArUA,29,5.0,OH
eEKfOX6KtQmLgb8z-1VfUA,49,3.5,ON
6Yyrg9dO82ZyQjRl7UzOyw,28,3.0,OH
ALp--wAIVL4qQfCANn3ffw,131,4.0,NV
LhBP1BxWBM3aLLRR4zgQlw,499,3.5,AZ
DPTmovzocZNwgmOfzJTu_A,40,3.5,AZ
lPxXC5Hs0kPQHhqsRj4uVw,13,2.5,NV
2UCXCbv7qaO3d8FfQd4Ing,82,3.0,PA
zTqG5kphUBoFEApnPqeGjA,23,3.0,AZ
Gyrez6K8f1AyR7dzW9fvAw,625,4.0,NV
kwMJ4KfhEcrk9jiMe-S6wQ,359,4.0,PA
b1KgvPR5WdhWwR1HRuSpVg,13,3.0,OH
OJKMb3e1YkfN-qt1e895OQ,44,3.0,NV
HokLJtrdIYXQ3lZjd3w7yg,3,3.5,ON
oYDE-FP4oAjaM6KQk3FM2Q,8,4.0,NC
COUJUfrodU-MH4tenlzoXA,16,4.0,OH
Zv1NU6lctxP18tkAvuZWqQ,11,5.0,WI
3p4M5be6uc1S78TO62gmOg,557,4.0,AZ
TFd5t6QXqzZzAjVNXQCypA,18,3.5,QC
fGeC3wir5IEi0Yq_3RxxwQ,10,3.0,AZ
cPmThZ7Ugpd8eJnIObOy0Q,327,3.5,NV
NSGTrdxtaoMMLX6D-LAxOQ,13,3.5,QC
QGTktEHxPfgpxrcO4Q4l-g,50,3.5,AZ
wgXwKEK9MeJruxx7-w178Q,10,4.0,OH
FkUcjHK7oQJIvZtUGjDxMQ,154,3.5,AZ
15LVDu1_v97JEx-g97wnfA,217,4.5,WI
oLhb7tWPNP5SttENVmGtHw,44,4.5,NC
bxr0YgwbRM-qzpR47vQEzw,3,3.5,OH
yBia51pdmhCmZdnwLa-uUg,10,3.5,PA
NiHToxa8Fzx5yM1NYAEgaw,13,4.0,PA
bFvtf5LD-yaH7Z3RQcH7FA,21,3.5,NV
ug3wKvNB2gRjzYGXD2whVQ,5,2.5,PA
--U98MNlDym2cLn36BBPgQ,3,2.5,NC
CrIWqmuO2uQWwl3z11K_BA,142,4.0,IL
rrCwnfPc_Z-fCdtpyMUWIQ,12,3.5,NV
PhdbEJEHGLtKs-nSFM3Kxg,3,2.5,ON
M30bT9TL2nNOs62koMVVUQ,6,3.5,NC
JWhqCvKTs5vLwIrhrbgx7Q,71,3.0,NV
p5M402O3fIalAGNii3fx3w,6,4.0,AZ
GbcT53eRqN0fwu2U1GSIVA,3,2.0,QC
SE594hJrunTVaALEy8Guzw,59,4.0,AZ
EbSX56Nddv-AcYlt58m0kg,118,2.0,NV
hh0awjyUvdYO644QVFs_dg,3,3.5,ON
uQ1Ww4uGbuwpw1pCzkMilA,42,3.5,OH
BtlhHqMO-WOfN7EEhqaojA,11,3.5,AB
YfuL93FEOMxevS_ij8HyDg,3,2.5,OH
jNw0Lnb_HVfhFVWe5q-qmw,43,4.0,ON
eVM2TkAJgXFXXDVom_eCQQ,5,2.5,ON
z_vCijesFnp1zt9-sZkMmA,17,3.0,PA
e_B8-eNIrpDz4TYOwQGa7Q,10,3.5,SC
x2wfT_y8TgCfEHD7DSyL5A,6,2.5,PA
qNqOVlOuCzcoG6b-LRhfKg,14,4.0,QC
QCZwZLYHkTyYQDr6jdjKjA,38,3.5,PA
ptWNY_h088kmKhsL-gaOEg,179,3.5,AZ
E_4qAaFMthmlF4hjLjtolg,22,3.5,ON
x4aHNNo1osWNCB75q_PijQ,542,4.0,AZ
sZU6sMGpDMOt96Wp3fGbVw,14,4.0,AZ
j-SSlq3__BQr3H7lAyVvkw,162,3.5,AZ
MrjrxvceYEo0QPobfkp19w,5,1.5,ON
p_2rMz-PrbylnIiUBq5JYQ,49,4.0,NV
KcW_eVY0T0NSwlbXqUrRuw,36,4.0,QC
EQ1cOH_mr5VyHGjhgz_vDA,6,3.5,ON
Suy2V5n_w8uzsXTdDdtCnA,143,4.5,NV
ng9xy9nXpQ3M8hLn4lC7Cw,11,3.0,AB
GjEbrETDJf0KPHQWvWkoqA,12,4.0,ON
5lMgsMFb1hAmP6YTCzBAcw,56,4.0,PA
HwHvRU1o_tEGokWrjVBdSw,35,2.5,ON
-7d3UqQYYcBxbDH2do86sg,91,3.0,AZ
HH26SnOm2Ab7UfkNhQU66A,6,2.0,AZ
YJ6co6ywD4OeftiVIiJMKQ,65,4.5,NC
sQNDdEuKdsrZZ6WZU0I9Dg,3,2.5,ON
XO8oVmObhdsGT1Blrby2-w,10,3.5,PA
s-0f3GlXpbJBmjiL6aFIHQ,20,3.5,NC
BQsHIeY0x__B5IHyyQZ1ng,26,4.5,ON
tXb1E3YDgB_13sb6wxXiQA,6,2.5,OH
92tZ5cNfA98_mx7Vfu00BQ,8,3.0,QC
aoXb8mDCyb-XbkITiIfYVA,52,3.0,NV
ri2GZt8qyFcWUHxoQfsZXg,141,3.5,AB
06PiQOUehVOYtDcZRWrA5A,15,3.0,AZ
50LSp1WnwMA3PMXXvXDj0Q,15,3.0,ON
Sor7bBkthOqvgwo5PLxRww,15,3.5,OH
kmPZPIbulnOv3Btg9YGWrA,3,3.5,ON
iy-t6CyVL2g38wPFY4ac4g,25,2.0,WI
O0T7V0MP9HLaLxLzaKFPgA,15,3.5,NV
gIPrEKqnJwaAH0ZyvnQHeg,70,3.0,NV
swzPeunsKkTX1iGybOIRFw,19,3.5,ON
gb0rMm9AxTz0aiERkj2VEg,5,3.0,PA
kQ9gVGp5R_jZwLi0-q8PZQ,62,4.0,ON
Ql_J2DSIE8QYp5rXf3721A,70,4.5,NV
-0Sgh0QlUKVsWosCWJzGqQ,56,2.0,AZ
XT25YpQoNDuzAZHur-HZ8g,299,3.5,ON
iRJ9JjAQjsBgmF4yKT4fCg,45,4.0,AB
z0vzCyS3qD9fBMbFSJBXJA,20,2.0,AZ
XPDzKfrq5uzz4o82eCZI7w,126,4.0,AZ
Ye2WDL6sA66605igAbKGFg,44,3.0,ON
BEM_Sli_-Y8mdTTK0-NdiA,19,3.0,AZ
HIW3mQc0E80xq_kh4QA2pw,10,3.5,ON
1RBh8N3oGEQpu20Sq_BAwA,18,1.5,OH
0XZkaHXjxHAhJc_jPtoJCA,33,2.5,ON
sEWmZeYpzVSvZ8GPDcpFiw,20,4.0,PA
275TOo2ks4R7pcvwzmvQ6w,4,3.0,AZ
fDkQcos3MqqCYGWfl64iiA,61,3.5,ON
POzMNUmUWFNDinWrspiBEA,43,2.5,AZ
ARY1LFP2pS2W8d8IBYaZlw,19,5.0,OH
FeC5DeqINOSr37y5TABnKA,27,3.5,ON
5VK7tIINe1JS5syW-o4H8g,3,3.5,AZ
hvc2lhcS56rCvodRjxlX4Q,5,3.5,AB
yISJvOg-q3NK2qD0mfNc0Q,13,5.0,ON
Ov68TVizW1d2Hqm2M2FKVg,56,3.0,NV
EQ-i1cvkycAQqAsMoQXduw,3,2.5,PA
OTWUYSpnNT9q18oep5WmAg,18,3.0,OH
XNudJHO9xBElglTwqzhh_Q,13,3.0,OH
h_x7ar9pFdHn-FmGD16Ccw,17,3.5,QC
m6DuuvI95KyOZpUwMvP20w,13,3.5,NV
VutzmcU-hZt_WfgMkEuiFA,17,3.5,ON
rMnPPoebluVPKhmvFhDauA,20,4.0,ON
7jAkIb39KKKvbAo5dc6ZgA,21,4.0,PA
W2obVbo47pkggXu09KiZtw,11,3.5,OH
pr_A8tTVZyWmwWwNU91iwQ,8,2.0,PA
UYJLWDj_jytplZEkjPe6sg,196,3.5,AZ
SIjGY4LK_O3R3863s8-Psg,13,4.0,ON
q0Yj68PIi5ebK5Foycs-HA,4,3.0,ON
0mnnlFCploePlnEaddw63g,74,3.0,NV
Ay34xZOFax3X23zaA3nwdg,326,4.5,NV
1FqQ0L--8sviAKNR97K5UA,36,3.5,PA
GI1WxFbY9tJ9-ChRrwnrzg,4,4.5,PA
N6Fr3vPKY5gN3RBBmkZ7gw,3,4.5,PA
FW6yrvZCSdBDz7eFmc4wnQ,29,3.5,PA
ethajsaDau3bk99n2cUPhQ,9,2.5,AB
df5IJWW0-C4AJDCS9AwtbQ,14,2.5,NV
S5bNE4Pmin8OQUMOFod8bQ,126,3.0,ON
GMpajBLc7MlJPulLBCnhUQ,10,4.0,ON
f9Zexqhn3Kddt8H5OhcokA,18,3.5,OH
2jkPvvf2TmhXRNvXY-Yhow,4,2.5,OH
j7yI3qYRsbGBUv9rShLCaQ,32,3.0,ON
a2ACZqoFUxxd-rXsAac2MQ,21,3.0,PA
j6bsyQv1QLT1evlCq9_1IA,200,4.5,AZ
jJDKPJLzkoPeytWIzstJrA,473,4.0,AZ
BcLFIr4wtd3GQ3fnz15yDQ,626,4.5,PA
k5azd7T8eqESrOP9TkBjOw,8,3.5,ON
RMnmALvhP_hzu-7iHz0EXA,8,2.0,PA
kXUHSQ0ukNC_eD-_O_n9Pg,4,5.0,QC
he7UoGe_O3tBaq1o4JUEmw,6,4.5,AB
jO3ikdNbF_TGGv87izTkEg,399,3.5,NV
0Ou0IHbOpltP7A8gY6QUMw,53,3.5,AB
Q8qsbFqIE7lwA-zkv07fxA,147,3.5,NC
SvkZohb7zezIqef6oE14rA,4,4.0,PA
TFftsYkRIUtdo6ZhRwJ2lQ,353,3.5,ON
5DC9qePg09CHwAFVmqNjjg,297,4.5,NV
95CCHowiE0W_ovv5-9lQAQ,342,4.5,NV
Q47FjaMLjI3v6yo-PHIebQ,4,3.0,AZ
VVvJ9tX9uwl07GRnVIX5SA,5,4.0,NV
h2LDxrB2hphlIAHur8gR9Q,59,4.0,ON
JZs2T3Ykzqw7QoAKgyISkg,24,4.0,NC
VsewHMsfj1Mgsl2i_hio7w,1833,3.5,NV
tDV2oFNTGrUWAkxYCqP0jw,39,3.5,NV
9Ffh52DzvWG07wBJl5hpZA,3,4.5,PA
SQ8Tkavc4TJj-2kanEDzLg,193,4.0,NV
NdUuGRxEH0waBQbL6R7mmg,358,2.5,NV
dfrYOqM0hxcsOTPIcRDUVg,100,3.5,NC
3WtgS8OTYyGMra1-IilZkQ,5,3.5,ON
sMzNLdhJZGzYirIWt-fMAg,834,4.0,PA
9CrmekByIHaEiKx7B0hAfg,32,3.5,QC
r9g8h_NCbZFgmqTMuokaew,34,3.0,ON
TNz-jO5giwObxMkbj9wAag,14,3.0,QC
4jK6jBV8rzX0dhm6dYQl_Q,88,3.5,AZ
PezBzE1cRaPcm4rq6n50KA,4,2.0,NV
gndb2XMDHYI5OEDvwEKwaQ,21,2.0,PA
7Td2vcINoc1d6GBPoWQtaQ,5,2.0,AZ
be4Abx9_-QGgjgYHNTW8dw,24,3.5,OH
g4Mo9pBWAK1dNJzeyBVW6Q,31,4.5,ON
nzbQXU2x7O8oucKGthUT3g,271,3.5,AZ
l924QvedPBfe7gvqWaTEkA,8,3.5,AB
QnTFXSKoKgwVNwkl1ANTwA,4,4.0,NV
Dlb4vjPC-eQy35v2kn4wrQ,11,4.0,QC
0PlOgLqjGxnTC484RjHpIg,3,4.5,ON
PzLncjaFmQPoPrImGCysjw,10,5.0,NV
IpPg0WIJFGuEahTM55e4pA,8,3.0,ON
n5wZxYrle8ROuK-Saq-yyw,121,4.0,NC
ADIfcDp9OoIWPoqKFatQHg,35,4.0,WI
mE-isLpfMbdQpOmb-WWo3w,54,3.5,NV
h0XJcvadARY6xssty-Ay6g,20,1.0,NC
5dCJy5oH6ZHqB_7cx76DhA,19,2.0,IL
dQtAC58AB8qpiDPs3FAoWQ,196,4.0,AZ
_G0ekqWx9COKgadSdQB6Hw,3,4.0,QC
7Q3POwUj0u168Qp4c8gCog,3,2.5,ON
nCwAk9FHldJzop3N88SdaA,84,3.0,NV
Yej9s79KJG5r8_aDjJcVlQ,13,4.0,PA
xVoPh8oCb29J5dMURoowBg,74,3.5,AZ
fPvnHSsU6_HQZCgzfeWjew,4,3.0,ON
Yo8ODT7aFMM2xKUd1yaBVw,488,4.0,NV
nxBqUZ2lY95sxFXdHYoDFg,6,3.0,AZ
nl9obkTn1W9-NzjGCEMbPA,4,3.0,AZ
ucylvbQo40neS4yUpeAYdA,4,2.0,QC
aGm-oWfLLUWxQypES1mv9A,14,3.0,AZ
-csPsaR5T0fsR-xGz7LbGw,11,5.0,OH
LH4U1OJuJVxovAAcx2Oi9Q,89,4.0,NV
Jlk4tLFXusQ6yWOFffpUfA,23,4.0,ON
2hgfYu-jBRUGybzl_CvqvA,37,3.5,NC
OZVjQy15DdNsSW3bRAL4mw,40,3.0,AZ
IpH4Ngf30TLTBljWvOOt7A,123,2.5,NC
mwHmB8z6neE49go4IkUlHw,12,3.0,QC
kvqULv65K7Zie2cYv6e6RQ,29,4.0,AZ
ZqP_j4ZTFSN5dkHYF0Lobw,14,4.0,PA
mLyPRbPnthdp2erv6BBVTQ,3,2.5,ON
CepVKLYLUEGuaoosSIyeRA,3,5.0,ON
0GbfFf9nIvdZwffmHOZ_TA,17,2.5,AZ
NBMCSTtayMJJisWSZ6WuwA,23,3.0,ON
b65SE_rJIFKpV4b2zxyf3w,56,3.5,OH
qU5SHPJ8J1vqlI1jOUnWbw,68,4.5,AZ
fciQLaIjeiRXAtQLbCFKBw,4,4.0,PA
